country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Sri Lanka,LKA,1983,Asia,Developing countries,14385485824,.012102623,.17589454,.0092949839,.040805083,.76801395,.23198606,.19171198,.039596718,.010481484,.029115235,.00063982292,.0029456555,.14687848,.0016512858,Archives,SNA1968
Sri Lanka,LKA,1984,Asia,Developing countries,15223620608,.014359583,.163554,.010974823,.038552027,.76428568,.23571436,.21510607,.037877638,.012165082,.025712559,.00052952301,.00280422,.17255835,.0013363269,Archives,SNA1968
Sri Lanka,LKA,1985,Asia,Developing countries,15963978752,.010991683,.16330315,.0084174769,.038244918,.76580417,.23419584,.20058823,.036477841,.0092990417,.027178802,.00053021015,.0025332561,.15981719,.0012297296,Archives,SNA1968
Sri Lanka,LKA,1986,Asia,Developing countries,16713757696,.010708849,.12574187,.0082224449,.029195024,.7678178,.2321822,.18747629,.028192392,.0089106094,.019281782,.00063417928,.0029575776,.15401545,.0016766672,Archives,SNA1968
Sri Lanka,LKA,1987,Asia,Developing countries,16967954432,.010608845,.14537041,.008170194,.033416241,.7701304,.22986962,.19277889,.026430739,.0085069397,.0179238,.00084727776,.0078995032,.15577038,.0018309966,Archives,SNA1968
Sri Lanka,LKA,1988,Asia,Developing countries,17439234048,.01135262,.145879,.0086160973,.035163797,.75895232,.2410477,.18258432,.028807465,.0090755606,.019731905,.00095036119,.0079845376,.14351189,.0013300427,Archives,SNA1968
Sri Lanka,LKA,1989,Asia,Developing countries,17905367040,.016529886,.15327924,.012520153,.037181679,.75742525,.24257478,.20125282,.031148806,.01335381,.017794993,.0010521145,.0098774498,.15767916,.0014953177,Archives,SNA1968
Sri Lanka,LKA,1990,Asia,Developing countries,19039139840,.016804531,.16043347,.01267768,.039399203,.75442034,.24557969,.20411658,.033616461,.0135483,.020068161,.001053133,.0096839638,.1587504,.0010125973,Archives,SNA1968
Sri Lanka,LKA,1991,Asia,Developing countries,19808235520,.016007492,.17085359,.012080192,.041917451,.75465858,.24534136,.19573948,.036258403,.013198774,.023059629,.00093904464,.0095741516,.14874047,.00022741452,Archives,SNA1968
Sri Lanka,LKA,1992,Asia,Developing countries,20683261952,.014952269,.15184981,.011253507,.037563279,.75262868,.24737127,.19218458,.032244887,.011957688,.020287199,.00095236191,.0085078925,.15031274,.00016672382,Archives,SNA1968
Sri Lanka,LKA,1993,Asia,Developing countries,22051497984,.015187242,.1374902,.011393599,.03434388,.75020856,.24979147,.18662895,.030397499,.01173346,.01866404,.0011215754,.0073365215,.14764804,.00012531986,Archives,SNA1968
Sri Lanka,LKA,1994,Asia,Developing countries,23235303424,.013821064,.13447577,.010341602,.033854365,.74824935,.25175068,.18537626,.028919918,.010640758,.018279161,.0011155318,.0080545312,.14717609,.00011018511,Archives,SNA1968
Sri Lanka,LKA,1995,Asia,Developing countries,24502112256,.016155668,.12929489,.0120466,.032885145,.7456578,.2543422,.19143638,.029014587,.012440379,.01657421,.0011104984,.0082052127,.15227121,.00083486043,Archives,SNA1968
Sri Lanka,LKA,1996,Asia,Developing countries,25419788288,.014961273,.13560838,.011130449,.03472244,.74395066,.25604936,.16001043,.030806718,.011045348,.01976137,.0014424403,.0073157297,.11910684,.0013386996,Archives,SNA1968
Sri Lanka,LKA,1997,Asia,Developing countries,27048382464,.015603259,.10905905,.011205005,.030741617,.7181195,.28188047,.15232015,.026665818,.010530442,.016135376,.0018152633,.007642719,.11482731,.0013690415,Archives,composite
Sri Lanka,LKA,1998,Asia,Developing countries,28317544448,.018977616,.091627553,.013159468,.028091135,.69342047,.30657956,.15431747,.027905881,.011803551,.016102333,.0025064487,.0050954586,.11788622,.00092347205,Archives,composite
Sri Lanka,LKA,1999,Asia,Developing countries,29532071936,.018313713,.08452224,.012253017,.027971588,.66906244,.33093762,.15602098,.029147532,.010187748,.018959785,.0028961448,.0025480108,.12095142,.00047787148,Archives,composite
Sri Lanka,LKA,2000,Asia,Developing countries,31325333504,.022335485,.067106053,.014359025,.023964953,.64287949,.35712057,.15690403,.030365406,.012939332,.017426075,.0025872986,0,.12391917,.000032147025,Archives,composite
Sri Lanka,LKA,2001,Asia,Developing countries,31102957568,.020619001,.065761819,.012813458,.024894837,.62143934,.37856063,.15432177,.030800009,.012415686,.018384323,.0016890005,0,.12173907,.000093699062,Archives,composite
Sri Lanka,LKA,2002,Asia,Developing countries,32383850496,.027835388,.041702833,.016576201,.016868455,.59550816,.40449184,.14721504,.027524743,.017058374,.010466367,.0014796652,0,.11807411,.00013651494,Archives,composite
Sri Lanka,LKA,2003,Asia,Developing countries,34310064128,.026396865,.034089487,.014959786,.014770093,.56672585,.43327415,.13198163,.024537945,.01523283,.0093051149,.0015337473,0,.10577238,.00013755815,Archives,SNA2008
Sri Lanka,LKA,2004,Asia,Developing countries,35980144640,.024461217,.033600282,.013739938,.014726905,.56170297,.43829706,.13695846,.023258317,.013666552,.0095917638,.0015243895,0,.1120243,.00015146223,Archives,SNA2008
Sri Lanka,LKA,2005,Asia,Developing countries,38166491136,.027503366,.036241472,.015244355,.016153825,.55427235,.44572765,.14370184,.025317235,.014766117,.010551117,.0018554623,0,.11610402,.00042513266,Archives,SNA2008
Sri Lanka,LKA,2006,Asia,Developing countries,40962392064,.02482526,.055155758,.013593526,.024954213,.54756832,.45243168,.14596857,.031480532,.01264932,.01883121,.0020472268,0,.11200444,.00043636447,Archives,SNA2008
Sri Lanka,LKA,2007,Asia,Developing countries,43760644096,.033115324,.055551872,.017921194,.025488568,.54117531,.45882466,.14011553,.036052294,.017411988,.01864031,.0022797997,0,.10053936,.0012440744,Archives,SNA2008
Sri Lanka,LKA,2008,Asia,Developing countries,46308610048,.030153258,.049532063,.016174156,.022963151,.53639829,.46360177,.12426171,.033518277,.016656989,.016861286,.0014329307,0,.088976055,.00033445831,Archives,SNA2008
Sri Lanka,LKA,2009,Asia,Developing countries,48106397696,.034474045,.045284968,.0182814,.021270594,.5302946,.4697054,.11882441,.033864602,.018480912,.01538369,.0021418845,0,.077029869,.0057880534,Archives,SNA2008
Sri Lanka,LKA,2010,Asia,Developing countries,51836944384,.028326809,.032691665,.014851745,.015551428,.52429998,.47570008,.10621049,.0250543,.014296049,.010758249,.0018450583,0,.078451976,.00085914676,Archives,SNA2008
Sri Lanka,LKA,2011,Asia,Developing countries,55967801344,.023693038,.033908639,.012666296,.015781086,.5345999,.46540016,.10473964,.024001606,.012122612,.011878994,.0018690126,0,.078081772,.00078724115,Archives,SNA2008
Sri Lanka,LKA,2012,Asia,Developing countries,61035741184,.026491279,.024643011,.013787427,.011817518,.52045155,.47954845,.088393383,.022184648,.014069845,.0081148027,.0014373881,0,.064335398,.00043594392,Archives,SNA2008
Sri Lanka,LKA,2013,Asia,Developing countries,62830170112,.023759738,.030247495,.012423724,.014431389,.52288979,.47711024,.088911183,.023052741,.012140105,.010912636,.0016958588,0,.063706622,.00045596223,Archives,SNA2008
Sri Lanka,LKA,2014,Asia,Developing countries,65650741248,.02140565,.026981497,.011084238,.013009982,.51781833,.48218164,.084403083,.020630075,.010726565,.0099035082,.0015535296,0,.061608434,.00061104551,Archives,SNA2008
Sri Lanka,LKA,2015,Asia,Developing countries,69196939264,.023542691,.041719042,.012721961,.019174976,.54037839,.45962167,.1069971,.027708257,.012530038,.015178218,.0014933075,0,.077170134,.00062540785,Archives,SNA2008
Sri Lanka,LKA,2016,Asia,Developing countries,72351588352,.026483497,.039561126,.014205169,.018341403,.53637815,.46362188,.11394903,.027801016,.01379711,.014003906,.0016158873,0,.084532127,0,Archives,SNA2008
Sri Lanka,LKA,2017,Asia,Developing countries,74536468480,.024907684,.037424114,.013156791,.017655866,.5282222,.4717778,.11752639,.025703685,.012164484,.013539203,.0018407181,0,.089981981,0,Archives,SNA2008
Sri Lanka,LKA,2018,Asia,Developing countries,76973498368,.030092182,.042667128,.016104512,.019832848,.53517264,.46482733,.11873686,.030598175,.01548468,.015113495,.0019014457,0,.086237237,0,Archives,SNA2008
Lesotho,LSO,1966,Africa,Developing countries,272739680,.010289895,.017455345,.006711402,.0060704052,.65223229,.34776771,.083825976,.011484691,.0093119117,.0021727795,0,.00092942716,.049335349,.022076506,Archives,composite
Lesotho,LSO,1967,Africa,Developing countries,305541568,.010124268,.013804576,.0064865816,.0049600354,.64069635,.35930371,.094274275,.011066797,.0089730779,.0020937184,0,.000017311189,.058289252,.024900911,Archives,composite
Lesotho,LSO,1968,Africa,Developing countries,305674464,.012772659,.016859453,.008087514,.0061842226,.63318956,.36681041,.1038022,.013799611,.011188873,.0026107372,0,.000021602787,.066724688,.023256302,Archives,composite
Lesotho,LSO,1969,Africa,Developing countries,311794208,.015798941,.020038826,.0098566329,.0075370171,.62387931,.37612069,.11321034,.016503977,.013381602,.0031223739,0,.000025849735,.075063385,.021617139,Archives,composite
Lesotho,LSO,1970,Africa,Developing countries,319837184,.010142789,.012339338,.0062206471,.0047715316,.61330736,.38669267,.17331725,.010303811,.0083544413,.0019493698,0,.000030074509,.13311446,.029868901,Archives,composite
Lesotho,LSO,1971,Africa,Developing countries,337523264,.02555689,.029333679,.015341394,.011725139,.60028404,.39971593,.15609458,.025405396,.020598968,.0048064264,0,.000034265038,.11167156,.01898336,Archives,composite
Lesotho,LSO,1972,Africa,Developing countries,337401120,.02739815,.026111281,.015202933,.011622419,.55488902,.44511101,.1628882,.026293602,.021319136,.0049744658,0,.000038509941,.11554363,.021012453,Archives,SNA1968
Lesotho,LSO,1973,Africa,Developing countries,429167712,.026719175,.025560468,.014106465,.012065746,.52795285,.47204715,.2253336,.025386548,.019568291,.0058182566,0,.00002745926,.18205583,.017863769,Archives,SNA1968
Lesotho,LSO,1974,Africa,Developing countries,473686912,.024727788,.027874945,.013061878,.013150655,.52822673,.4717733,.22573772,.025352089,.01806424,.0072878483,0,.000023790206,.18510036,.015261478,Archives,SNA1968
Lesotho,LSO,1975,Africa,Developing countries,409579456,.03026708,.035578545,.017418824,.015102953,.57550395,.42449608,.2024202,.031406887,.024170576,.0072363107,0,.00018244609,.15392368,.016907204,Archives,SNA1968
Lesotho,LSO,1976,Africa,Developing countries,454352608,.023292178,.031645458,.01348625,.013322631,.57900339,.42099664,.1641376,.025966268,.018797914,.0071683559,0,.00019116508,.12472963,.013250548,Archives,composite
Lesotho,LSO,1977,Africa,Developing countries,554174208,.030522622,.078595415,.017765051,.032850608,.58202899,.41797104,.2794348,.048650607,.024493359,.024157247,0,.000199427,.22094157,.0096431989,Archives,composite
Lesotho,LSO,1978,Africa,Developing countries,656250176,.032102678,.076869242,.018934645,.0315306,.58981514,.41018486,.28007865,.047706358,.025682084,.022024278,0,.00020776097,.22346893,.0086956033,Archives,composite
Lesotho,LSO,1979,Africa,Developing countries,673865216,.033277959,.073810332,.019863689,.029752783,.59690225,.40309781,.28153878,.046899922,.026946988,.019952934,0,.00021670968,.22664994,.0077722152,Archives,composite
Lesotho,LSO,1980,Africa,Developing countries,653422848,.033534531,.070574872,.020459928,.027516069,.61011523,.3898848,.28326774,.046132989,.028243281,.01788971,0,.0002259047,.23005745,.0068514035,Archives,composite
Lesotho,LSO,1981,Africa,Developing countries,656977280,.034571413,.067098059,.021332212,.025695354,.61704773,.38295227,.28458366,.045294095,.029503427,.015790664,0,.00023480529,.23313847,.0059162872,Archives,composite
Lesotho,LSO,1982,Africa,Developing countries,686187904,.038914509,.054237701,.022906212,.022311814,.58862907,.41137093,.28550544,.044390779,.030724511,.01366627,0,.00024339321,.23589984,.0049714362,ICTD,composite
Lesotho,LSO,1983,Africa,Developing countries,699197184,.032257065,.049591623,.019112403,.020208444,.59250283,.40749714,.34531543,.038628731,.025472771,.013155964,0,.00014444506,.30264679,.0038954306,ICTD,composite
Lesotho,LSO,1984,Africa,Developing countries,738017216,.04353049,.047640357,.02600611,.019178919,.59742284,.40257716,.38215426,.038962394,.027219405,.011742988,.0054795309,.00015646749,.33685076,.00070509402,ICTD,composite
Lesotho,LSO,1985,Africa,Developing countries,756593984,.046659909,.052177485,.02823361,.020605229,.60509354,.39490652,.35156423,.043154616,.030998824,.012155796,.0049671005,.00010575914,.30286816,.00046860604,ICTD,composite
Lesotho,LSO,1986,Africa,Developing countries,791729152,.041609909,.050419454,.02545061,.019580508,.61164778,.38835225,.32255784,.037981313,.025445029,.012536284,.006314836,.000080790909,.27781391,.00036698242,ICTD,composite
Lesotho,LSO,1987,Africa,Developing countries,795887808,.062257905,.046955511,.0381107,.018212056,.61214232,.38785768,.31905687,.042806573,.033559643,.0092469314,.012655348,.00013698291,.26294395,.00051397859,ICTD,composite
Lesotho,LSO,1988,Africa,Developing countries,864678400,.050452214,.058284119,.031409808,.021998435,.62256551,.37743446,.31389841,.040608291,.026615748,.013992543,.011302528,.00061310863,.26074016,.00063434587,ICTD,composite
Lesotho,LSO,1989,Africa,Developing countries,914054144,.053754047,.064287052,.03370367,.023979209,.62699783,.37300217,.35312921,.04573711,.030330131,.015406978,.010792743,.00015485562,.29591677,.00052774179,ICTD,composite
Lesotho,LSO,1990,Africa,Developing countries,968513920,.046140779,.072728977,.029076515,.026897386,.63016957,.3698304,.37049258,.045872942,.026629632,.019243311,.008932136,.00022677303,.31510437,.00035635728,ICTD,composite
Lesotho,LSO,1991,Africa,Developing countries,1035492096,.061833285,.12467124,.039264109,.045505065,.63499957,.36500049,.38375509,.074038908,.040418927,.033619981,.0086246496,.00031585651,.30062047,.00015522438,ICTD,composite
Lesotho,LSO,1992,Africa,Developing countries,1107170688,.076959513,.10813287,.049265202,.038912222,.64014441,.35985562,.40574405,.074003279,.049365915,.024637356,.011745754,.00035184729,.31924844,.00039476636,ICTD,composite
Lesotho,LSO,1993,Africa,Developing countries,1144454656,.073996641,.08836247,.047818087,.031260908,.64621967,.35378036,.44290769,.064252697,.046096027,.018156668,.012906888,.00015221864,.36507624,.00051965634,ICTD,composite
Lesotho,LSO,1994,Africa,Developing countries,1212673024,.082331814,.11422521,.053250846,.040346242,.64678335,.35321662,.44717571,.077917747,.051745992,.026171759,.013950281,0,.35226882,.003038886,ICTD,composite
Lesotho,LSO,1995,Africa,Developing countries,1251373056,.092465617,.11228925,.060569718,.038734045,.65505123,.34494883,.43583727,.082091674,.060095388,.02199628,.015110016,0,.33551028,.0031253174,ICTD,composite
Lesotho,LSO,1996,Africa,Developing countries,1321730048,.089328691,.10785966,.059174106,.036410067,.66243112,.33756891,.42620462,.079303592,.05980923,.019494362,.014064587,0,.33092675,.0019096762,ICTD,composite
Lesotho,LSO,1997,Africa,Developing countries,1370429696,.089023106,.11707756,.059657961,.038619179,.67014021,.32985979,.43517059,.079835273,.057757918,.02207735,.016463811,0,.33887148,2.3494744e-08,ICTD,composite
Lesotho,LSO,1998,Africa,Developing countries,1390408832,.10363695,.11506468,.070491567,.036800224,.68017793,.31982207,.38216543,.082393676,.064393729,.017999947,.022838013,0,.27693376,0,ICTD,composite
Lesotho,LSO,1999,Africa,Developing countries,1395461888,.11082153,.11369509,.076068699,.035653964,.68640721,.31359282,.39704376,.082323007,.065874793,.016448215,.027561625,0,.28715914,0,ICTD,composite
Lesotho,LSO,2000,Africa,Developing countries,1449957120,.091609634,.14261614,.063521951,.04372637,.69339818,.30660182,.36577088,.083215669,.056356769,.026858896,.022126522,0,.26042864,2.8534261e-08,ICTD,composite
Lesotho,LSO,2001,Africa,Developing countries,1501711744,.095617838,.18026654,.069339253,.049542531,.72517067,.27482933,.39246914,.090567388,.061937969,.02862942,.020872526,0,.28020114,.00082804239,ICTD,SNA2008
Lesotho,LSO,2002,Africa,Developing countries,1510705152,.094466411,.21104683,.07198856,.050217617,.76205456,.23794538,.38169664,.092933252,.064764649,.028168596,.02079393,0,.26703075,.00093874335,ICTD,SNA2008
Lesotho,LSO,2003,Africa,Developing countries,1579993088,.1024078,.28173548,.079401515,.063292883,.7753464,.22465357,.40573597,.11090913,.073057912,.037851207,.020893117,0,.27255788,.0013758226,ICTD,SNA2008
Lesotho,LSO,2004,Africa,Developing countries,1604865920,.10467345,.25313187,.080178812,.059235398,.76598996,.23401004,.46968865,.10837443,.075232491,.033141941,.019766942,0,.33939758,.0021497225,ICTD,SNA2008
Lesotho,LSO,2005,Africa,Developing countries,1659458688,.10929672,.18756689,.079098098,.051824629,.72370052,.27629945,.46267119,.1013924,.074003644,.027388761,.019779271,0,.34075731,.00074221438,ICTD,SNA2008
Lesotho,LSO,2006,Africa,Developing countries,1728681600,.11272866,.16863631,.075618245,.055515278,.67079878,.32920122,.59916091,.095075913,.068584353,.026491571,.020942224,.006508261,.47581592,.00081856409,ICTD,SNA2008
Lesotho,LSO,2007,Africa,Developing countries,1811224320,.1201669,.15582027,.078635879,.053853221,.65438884,.34561116,.5560196,.10172965,.071410082,.03031957,.020953842,8.9661319e-07,.43278301,.00055223593,ICTD,SNA2008
